cdi
-2225.8084434816737
-2252.1802364508494
-1339.3456873481907
-1521.6812182948722
-2133.6534658139562
-1279.267219399271
-118.09414478938392
-1745.623924066315
-1520.59077044567
-1019.1910345990125
-1455.2713522361555
-37.78123451798778
-940.8133625814121
-1508.9602136588064
-1745.1915835274074
-1007.9182758198252
-1815.942456458034
-951.6453486540804
-1600.4202135491869
-1411.8777825549118
-1669.5700882028543
-2065.232735932408
-1589.8810789789086
2267.1405555333727
-155.78277419264685
-366.67175571640024
-608.5627848581414
-516.1932382793424
-1629.0111356260968
-1637.3374304016554
-1234.5031312805859
-611.2255957233656
-946.8837011398517
-609.5882568976589
-1608.2667170380737
-1368.2291545183582
-2364.9641479204506
-1399.0380980230036
-430.16233778474935
-1565.250096919866
-1474.1418423074758
-1342.5750643654053
-809.4036272599269
732.7646622590673
-1522.4087701601463
-1095.4518140581113
-1859.5081840531611
-1582.45967279128
-1645.4450544707192
-1408.006743825262
-1798.0347761310252
523.3836017308973
-973.1570436030452
537.0860933348337
-1530.851572457089
-740.4043357912752
-1174.3723909915193
-1894.9465178281982
-1196.9305527003714
-869.9279317709819
-1615.2038442562562
-831.5167728925903
-1852.2258400227033
-2014.264335417238
-1146.4863961946983
-1151.4227508412616
-1371.646565126174
-1848.302562574631
-2095.5365182390133
-809.8114089702308
-1784.9510279639367
-772.48273962335
-1670.8783280267921
-2082.8328522732
-948.0116558008002
-1693.9176643632225
-113.13636515881441
-1150.4623338115694
-1145.3037302472117
-835.2857988588978
-1574.787270257393
-1215.4160385506937
-1453.5237795498924
-1231.229096589717
-599.6127217786023
-1795.8500229630833
-1446.7955453383051
-1252.7233140535902
-1342.779138339205
-959.838213195907
-1496.4642795006218
-1617.9953016142003
-1055.4258405208361
-1605.062557818856
-1643.759542675213
-1645.3373692800878
-462.7430082764143
-1549.5133076979957
-1769.086433202597
-3075.476872959488
-971.2849057225693
-2712.0629690919204
-2084.319651704158
-1835.5163175445377
-1928.0104822405076
-1485.0742789850058
-1598.0997384912125
-887.8483404493486
-1032.0722940235735
-997.2163626196656
-1037.2713248026464
-1599.3451488614642
-1641.121004108709
-1231.1890905253188
-94.83862322952656
-1600.048289726566
-1980.9205988318056
-1651.7323396087102
-1426.467957630185
-343.56460979053566
-730.3946824746932
43.626412625644804
-376.1675703626471
-800.9876060074364
-1395.7222280412889
577.1456930764002
-787.8123067327889
-2137.392474667766
-1431.9999153420174
-1142.436831210641
538.3619949809597
-1527.533210841575
-1132.3996390701054
-1022.8544810006958
-1175.4571436970637
-1364.6839271814117
-523.2559948506358
-1118.1304678004594
-1092.879054180817
-686.6997477763059
-641.7767882523032
-564.1402437025284
-893.989651705567
-770.2462636438069
-1712.8650571885635
-1021.490824881766
-262.58589672160656
-1721.524380843352
-1499.1638116947531
-1001.8454466650278
635.5542651646871
88.79794851806427
-469.4930715053497
-1885.22767625866
-1932.8589060824138
-1979.8150477731836
-1520.3446905870542
-1302.2330014775414
-1575.7098260697842
238.07074791263858
524.6795718392088
-1279.7200354660195
-1226.4117680966629
1665.1037879756032
-796.7247283174806
-218.1661733999288
-1092.1295290270455
-57.021308676945324
-1524.897358695285
-642.7707949055148
-1428.5723931949442
-1307.5944134797878
-307.21897253853876
-879.7473698012918
-60.69829948019601
-922.1939392085596
-1075.4229476120831
-1672.2120896903841
-1484.3250873105758
96.62628665737122
-687.8039578363557
-1051.6005314788251
-136.42811619044807
-1341.5754698020344
-1086.6297623440903
-268.9002292428587
-780.1610363929916
-1536.1275081514898
-862.8054558205097
-2324.514967437368
-1277.1392987797967
-2095.484198639193
-2363.5998940220525
-1922.273831609795
-878.0157376531347
-1461.8136573936642
-599.5890308922831
-956.7852241693153
-1539.7252409686523
-1631.6911778800818
-2111.55036993159
-1046.2018509451225
-1558.8506946637335
-1958.500880147889
-997.9843799440247
917.9972046591757
-583.4178672710509
-1268.9124221472869
-1836.3396164966987
-807.315178521726
288.5157168660757
-1289.9438702906693
-1492.2130783056814
-1804.674204601575
-1135.1863311456727
-1473.290328230671
-2123.9345499466003
-430.6800686525552
-1503.1028169131273
-1384.6909575086
-933.3518731298315
-383.96439925938245
-805.1706380389948
-1731.0603776831597
-767.7278619155522
-1716.0167716923638
-264.39861137279837
-145.9971847756153
-2035.8621534022873
-865.5753791690215
-338.42145319781514
-1388.422710238084
-1700.3830608449648
-771.8938770065909
746.5376530547119
-1791.5325454921428
-882.1951385070181
-1117.4671436740541
-1717.9949286028145
-1150.5432463988375
-707.7167157577178
-1424.9817497734755
-1732.5539973731934
-2237.438223055549
-947.1539473384787
-1265.3106292878972
-2196.061971240412
1546.6493957851053
-1433.7849458587102
1300.966285996924
-1378.590290864127
-1315.0972510523886
-1127.1320005895586
-167.58008759371745
-2561.0791662361185
-993.0113517866978
-837.3182528668494
-1531.6883834115847
-1868.988468479069
-1366.5779737153991
-1331.1452708898278
-155.47864772154188
-637.2360094804307
178.1696584703041
-973.950649465357
-311.98229291623375
-409.43878339486974
-711.8012009079866
-2265.366257928221
-1799.852844178305
-1683.0899188193496
-1755.9733841028713
-1790.1568813132783
-963.8131303182246
-790.9318949069956
-1396.823227160041
-1100.673762962865
-2540.3584163323376
-1619.2740570596773
-1076.6263300359876
-2211.3396844009903
-994.8649111519918
-1452.0759573978476
-1282.9302929139628
-1560.5601902773883
-1928.2950557141398
-2078.67119227543
-1465.574230621676
-1238.5494780796441
46.69521118707419
-1135.1869775699051
-1364.9092167216593
-1226.9649242595522
-1807.8845413390616
-2239.741821236511
-1238.9731730529377
-1074.0494334790546
-1726.1481487634126
-1715.136962600386
-1288.0607459701307
-1380.8675470306703
-1537.8329826019383
-840.8046570121774
-1092.6919227898425
370.420370718848
-564.7253209170815
-1477.892273048683
-1008.0094100199747
-1908.1669640150635
-1794.2293267444525
-35.01449778844995
-1933.575479048169
-1093.3576298144983
-1802.0855614262782
-994.8556938019155
-1260.5335064094318
-1532.506519029356
-1338.602435642104
-1575.417203008235
-1314.775180479041
-1014.4914431217495
-595.1240651407294
-831.3124880464778
-1572.387361406322
-1991.0977299724493
-1205.4610217896332
-868.9066907779926
-1450.6434191402761
-1637.2897571313958
100.0183198649727
-1300.1545885644846
-1496.000253267987
-798.1424832127042
-1152.2958253401666
-1312.4545520336737
-1031.4291782906173
-2105.5542526149097
-1256.4490090799618
-697.8633914662776
-1073.480149239094
-1469.4657353671344
-1298.0489787793015
-2426.143664967164
-346.2287184341826
-174.49830463843696
-1888.0157145710432
-1736.0917833684725
123.0529965907799
-913.4586287618544
-1678.0388779542595
-1487.9366458740474
-960.6774421153337
-585.8115620621408
-881.4192175986225
-1618.153043063525
-2257.6140859346747
-1991.0166556857287
-47.819821655652305
-1826.7594157474205
-864.7039284892248
-902.6572116475542
-859.8272937084824
-1402.3246452326312
-933.9188188207011
-2070.6615781275386
-1833.4278299456164
-2131.192296846532
-1203.7925811122764
-1791.3044186339603
-953.3633102719626
-738.0453152169051
-926.5252570995056
-1215.800798567172
-685.2293531769925
-1748.113959521872
-120.28301900277629
-1483.476175310714
-1137.9419179865708
122.75277853332815
-991.1672550878588
273.7083986479556
-848.8110124721245
-2053.0455338637453
-1890.2040432637045
-31.807097466179655
-727.4274641976808
-864.8251797440157
-220.64153648698263
-1267.2933299379206
-1382.8179465708513
-1210.046546439459
-697.1207498443983
-1330.674532933345
-1834.242618828785
-1690.459665079111
-1305.8329932791005
-1574.2311247588032
-1455.2979425297108
-662.5057258760842
-1147.5855439305071
-1144.760045093925
-1187.034849010743
-901.4395138510672
-1712.3286113227434
-952.5819138540134
-2379.5664836157334
-1164.3950750497236
-1630.6046549038576
-1040.7845108036256
-1494.6337308950535
-1781.4122685782174
-496.8120625969789
-688.4355938267996
-998.7683267092945
-1104.0025123080788
-1310.7388350315882
-509.91490076815927
-1671.652348180725
-1721.6879752401492
-1016.3072618209167
-1691.9155196117783
-2221.6628041490317
-1434.1512777403768
977.6210883066384
-1096.221054079968
-1182.2023052378386
-1291.7609123209133
-1017.5337473254366
-1262.4532317760013
-1974.3368763360093
-1434.6889256664433
-1402.857282219717
-1011.0922149855364
-1544.8966739507648
-649.5038386407196
-1115.57559627188
-1565.2323501265996
-885.8225375689275
-598.7108805721176
-1856.0000340750546
-1589.7308477993924
-1146.7392356312548
-1005.2986529566206
-1732.710541723455
-1323.6412951533741
439.55074773457795
-1227.376502088558
-1704.2760729484269
-1650.4962804234044
-312.03215348423083
-2042.826812064399
-1884.5765345603795
-2240.6743538127253
-1130.076639268686
-1829.6322764044476
-1376.4704555266237
-1175.999752835666
-2025.4648222184844
-665.9313269289131
-1696.1947323602153
-1594.1829119820593
-1282.7480711503058
-1103.8899213753161
-2053.779635103961
-1473.416030123399
-2103.677256948885
-1277.6955786636875
-1546.163469525002
-1146.861243822263
-1032.0237403774868
-1895.9240500738747
-1396.9992829685127
-735.3350830671383
-2198.5230517147465
-1527.3704342490764
-1785.5109722162708
-2003.4116073950645
-444.9579666605217
-633.5291614028655
-1011.099098030391
-1024.416298914729
-1856.668542086656
-2197.7765229465635
1613.993773749784
2362.2625391808747
-665.1848990339063
-1704.3147575432856
-1588.5755252031013
-461.79027156187016
-618.4112456563253
-1547.8090447770612
-1310.7431781022283
221.63436887760432
-1565.3032775623433
-804.1168406353778
-1696.2987152376127
-2082.7444816193497
-1702.9045493970352
-1209.2047651498103
-34.75672214190045
-13.769328027418936
-880.3684804766923
-2137.4081337732646
-1213.2167634382313
-1807.0587111674547
-2011.1298149236488
-1580.8930880605592
-2198.6689369540013
-1984.094031692598
-2004.7110379933426
-2187.934610507285
-1559.3415078272387
-1549.3415658628537
-2319.9971659447338
-1100.3808434482796
-1097.3067396715692
-940.9765740163576
-1979.6951129872273
-2057.15168740782
-908.312037750456
-1632.0037331369053
-609.2504388265128
-1961.8921105195343
-1420.711340409922
-1357.8244952473171
-483.84096609442906
-299.6972230684129
-2153.4631609398416
-1722.8604949190153
-1165.8697461535805
-2510.515055661696
-1459.3470596414932
-1923.5029627744102
-1344.279444540237
-2276.2530484333847
-1098.9637537330489
-1943.305335886719
-2502.7057647121765
-942.7696889670551
-1754.3210546454718
-1194.0826223089787
-909.433099966055
-1488.1975630824363
-1469.3544560172443
-1192.2258647235765
-1647.5526680094943
-1575.2280178516407
-1360.6254893297282
-1436.2346379361177
-1338.1951984605885
-2043.744790506578
-1536.4117771144204
-1351.7317288307834
-1935.0508721409283
-2091.369036264396
-2300.359614352762
-2313.745355026913
-1277.043854635712
-1810.0972848352967
-1478.6131874583857
-2282.43573285791
-1766.7926002708289
-1963.616955408554
-1877.3889766814007
-1974.811165934515
-1090.1739928275845
-1905.609170513748
-1941.0829601419362
-2263.7498287889694
-1592.429480841253
-1845.8049801027805
-2733.4442255410845
-1679.5433804242052
-1778.7841649432908
-1344.4289171047983
-1457.4879080351332
-1995.378311676823
-1928.1770459325644
-904.9536777138751
-2032.2465177326048
-1754.7173015411702
-1675.5457997709693
-1745.8893210860756
-1324.8190962824785
-1232.8318049440977
-1904.058405854115
-1342.9807713448963
-1731.7906438891705
-1838.9764953534204
-1906.0006881556399
-2047.0954875572295
-892.9846062247773
-1054.5904111014
-1827.6198768087204
-2063.658449474091
821.4345348601328
-1618.4244806725685
-1789.809992032622
-913.0536159126773
-1636.5369823237495
-1822.1656329782654
-1396.6535200810738
-2303.6244004588243
-1976.6030705821922
-1801.6702456762614
-1872.122817930204
-1996.8733019969923
-1415.033651304499
-1035.9273381666208
-1580.3947075063904
-1365.0249788320946
-1401.1125624175272
-1690.6554716900155
-1698.290788173061
-1248.0024308291986
-1793.4863372375635
-843.9947557130155
-2350.590379449365
-2001.1345426269265
-1757.601253516771
-1384.8440889570861
-796.5635022744311
-875.5201073707178
-1029.4765291880933
-1297.5497532677207
-1615.6108344369213
-886.3994227327207
-1264.2698641969835
-954.9805012367801
-712.959190198883
-391.6144369389059
-1029.8011860461806
-362.1128232499973
-1343.413039423985
136.13998519529954
-344.525894910112
-1060.3506816086417
-1193.1677825108143
-594.9047359701527
-1642.4106056896335
-1436.5875181464064
-2315.0121560941357
-1531.1064111019384
-2066.3006125586217
-1566.020060941121
-1077.0436955706232
136.4702191456526
-1503.7098358276783
-1692.7405010229945
-781.5203216719578
-832.0570847651103
-1730.36629126663
-2082.471488436792
-2172.460533481042
-1304.1284971791845
-1730.8172220100705
-1261.805959117621
-542.0317304231356
-1326.2071711418903
26.523961469351526
-627.4037691117566
-1434.6515643069083
-1758.405720980411
-1114.7709976660572
-1880.0152759169946
-1745.7624767427023
-1392.7953730800261
-1525.701430883006
-1428.3747587435942
-1451.4982506823453
-1679.0231843147112
-2155.2247890591516
-803.0902325324805
-1263.8165431430352
-1175.1713115835546
-1641.1919701193071
-1894.7174808766335
-1502.0321336676773
-1593.5992889860381
-1388.7152488253673
-1553.592888552464
-1751.5635254851345
-1421.8925745719678
-857.8874367998262
-1083.3288823472753
-1734.5358563990749
-1519.0423886253473
-9.503121847616903
-1857.6229241708288
-183.6553496987314
-1282.9147174251439
-1729.3061647061818
-1399.068087067272
-1092.8990008319713
-1170.5788771026448
-1903.6811880156954
-1274.7776481322915
-811.6779124606276
-1009.3877506331429
-1938.6399262121392
-789.1474768858338
-1606.1898989379733
-1209.9512394763317
-521.1689742549524
-1886.8610739228566
-1623.5239433941445
-1575.7385985380886
-682.1806636349307
-563.1950164065167
-1457.8311360664484
-1290.4076103594405
-714.311302299579
-480.5345331894704
-1096.9565275543798
-1927.8674486084508
-992.1227787503346
-716.1922531544311
-1329.8852053219089
-1328.2236147133153
-779.534524340252
-1460.6388041436483
-1867.791017741286
-1794.13071424274
-1399.8485140726293
-1433.7838465395298
-1499.623669479849
-1138.688167423807
-1616.0148100936408
-1480.012274270242
-982.0069398534179
-1465.4216703614031
-906.7410238389199
-319.29870565842987
-620.8027031639081
-903.099244499347
-1691.9116994914204
-1972.0533901763047
-1043.1676779576865
-935.3192439300633
-504.41259864464035
-1702.9059783593593
-1543.9080539369686
-751.4251053186363
-1050.1957837536722
-1415.8589433018267
-1381.1588749731368
-930.1406835439966
-991.6001028188134
-1578.4649361995455
469.72954379486777
-909.103896719635
-903.6469069338192
-626.608796997153
-779.1293758213079
-1561.3198093580784
-861.3257261360295
-1218.7318400951578
-1685.086434948188
-1162.7756339241832
-426.8137801010504
-794.4820420886429
-1118.9452294964192
-1285.0888732977917
-312.55322611443194
30.100981128290798
948.580118859678
-578.1913015058985
1124.143828629561
-778.8951082821823
-1935.3389098256328
-596.7892974222005
615.2938378968327
-1391.0936850781225
-1755.0616874170978
-997.6084830769555
-2063.430572313191
-1671.3760264308457
-1313.1983000935352
-234.35450420209673
-1282.258827385767
-1621.4627452595776
-1301.7036756971618
-540.6212002628796
-769.3307569265553
-1790.0425254811335
-1046.4105299052492
-1013.2804500259376
-1005.1670225296278
-59.11786617005741
-1528.8712524584573
-941.3134207950076
-805.7421382509127
-815.8573088470343
17.344623190207813
-697.3982884284301
-1357.3389047797432
-1816.0513851655178
-411.0468199045215
-973.4178310605145
-1677.9514577714506
-439.504203651948
-260.20053746964254
-938.2135716829072
-403.9177743401848
-1290.3932750918295
-1378.7711413177647
-1555.0690500078917
-402.05494665317923
-989.3495912442705
-778.928214759665
-1420.0449398247035
-1191.2991642563004
-1314.623685138523
-1408.5855359842517
-1673.692587113173
-943.7072485476153
-1181.049134547063
-1254.0267386740868
-541.9319166255277
-1798.0846143366032
-390.840455608862
-1536.7981736148415
-1393.4462631183994
-457.4170634595355
-1750.6910201954468
-421.8370926108462
-822.3132250129829
-1425.4619095281043
-178.71718866453614
-1995.1091470889928
-740.3731580705704
-506.94921011591646
-2191.5712424936087
-307.6036537232917
-2225.920812358428
-1488.2166185130548
-673.5021479786991
-657.8116442258654
-574.2296626959765
-491.71259753127765
-1861.2114279601094
-589.7488721683304
-866.1597709084605
-1075.6443284054044
-1089.066034247449
-1208.1557168547658
-846.7230049686113
-1354.0910482092356
-2181.1413325633657
-939.0614867593243
365.089223126209
-1345.4286913356564
-795.0619732331229
-1100.5492630316514
-962.3415597453594
-2257.8801572081043
-1203.9749673193874
-1765.9204461180946
-665.8755620683172
-778.3522263550534
-1672.8826376581349
-1602.040340803699
-1634.9149602815044
-1611.7839981764175
-549.8798769953225
-1266.172925945509
-1147.955095776459
500.54552992116265
-1032.3148981891127
-1557.0069773581183
-1520.8964947045938
-1442.081649397091
-1373.3186292009705
-838.0385717096931
-1548.13410023776
712.9573165846983
-1334.0115235424219
-2087.200141016826
-1568.4278884968821
-653.135463605797
-1523.1560925587642
-1519.8581502565526
-1081.5328017214347
-1539.882720232493
-1130.7474364195875
-1145.2481392743878
-1337.9724027488146
-546.8208499476389
-340.58629100742735
-1009.9871813518498
-943.7718279433271
-2086.944221413943
-1846.8037173693142
-1773.596053796611
-518.3094697175525
-10.261532027974923
-1470.6918581267264
-1076.9138465996646
-1329.3407358470174
-1742.2270007611526
-616.4614490815655
-1553.871385350832
-1567.647267031951
-1464.870914485578
-1810.0010582587468
-1425.860436155972
-1920.9439798643757
-1473.4851635405892
316.38310843793835
-1344.4058774404366
-1674.8032328722888
-1055.57030345719
-1794.0137100496804
-349.76347271307986
-1212.128862134911
-871.771656359526
-671.0093197726803
-1137.9944267750589
-343.6501085288542
-293.3878691792761
-1161.8762061319756
-1414.497032416367
-1451.6146247477436
-373.28733157091625
-1764.8531779711368
-1490.690302301756
-1691.07814429874
-2087.6750742732615
-1217.0623460831932
-1550.672559973478
-850.3001270875188
-1990.2344112501803
-1212.3650936966271
-877.7281900641375
-773.3096985375548
-1441.3754609921614
-840.9028943620102
-1067.3395715360496
-948.419911875679
-1408.0640163013475
65.84388911773445
-797.2370087008493
-1300.9165842138311
-1312.3523092049559
-1593.7184162574795
-988.2974755549725
-978.5105779324432
-970.2410213847864
-1428.1795488465098
-1886.3410934977505
-936.8202476233596
-605.3876502725252
-481.57466974246904
-1656.7168496558816
-1674.7811765142178
-1220.083037003688
-1899.712855892814
-922.0346096785579
-1571.3509979842243
-1693.8482273748216
-1201.6681657132856
-921.5263374600034
-1539.894096398133
-1712.8775547977662
-1207.3958769896938
-1596.9766748624295
-1238.864732836078
-1780.6242177027796
-1177.3403322655338
-1483.7377985698372
-877.4818525662456
-1905.5605761795741
-2014.4900796606082
-1248.9072623880495
-1253.5049865687545
-1828.7963744479043
-1760.0749433507533
-1627.5485431809602
-1647.4663999071752
-1812.2205156895525
-1287.9933045843661
-911.9397151900422
-1509.8169042579884
-1045.8066948261041
-745.7393408410722
232.9975470661581
-278.39796345228484
-2006.2659232274823
-1090.3413413150681
-1405.2722749909663
4282.703767119025
573.8580339654735
-876.2519650353711
-13.300927540528761
-509.082846292974
-1488.2128419018045
-155.39025730469484
-1479.7191504539376
-748.4177702259243
-1817.038071180122
-603.6251542113744
-2033.4939150461705
-1113.5645413426116
-1435.0489166311977
-2063.8633769849857
-1279.1761107935374
-1309.1903376316789
-1078.992375084992
-985.5114948293344
-1248.047568773824
-2436.416679619845
-1116.919897205416
-1131.5947391249845
-841.2923317592426
-1448.5292958544303
-1423.487879284079
-1363.2181883037633
-1287.2296039374403
-2188.463798976635
-1170.4582015620852
-1274.0463728365687
-1493.1384033138881
-1252.5359009162507
-1595.7276278721397
-1342.6263192066447
-1382.248691838201
-1755.8284939706707
-2255.3243160215025
-1125.3323034099628
-1894.122681899341
-1610.500571881718
-1862.3860725219029
-796.2043157621171
-208.6459997855427
-54.01466476129044
-1414.2502005679926
-2015.162356745021
-469.73389397216226
-1113.489439238405
-1164.1261354629655
-1907.2292433350565
-830.8414466116719
-1098.1570014959523
-112.28441372732664
-914.6487095368446
-1105.8848133722327
-1013.7101233487024
-45.44352634411274
-1223.7857691792824
-1514.3329679301087
-1904.1794333504674
-1013.3014060542828
-994.3869635524883
-2256.0978654321907
-2041.0212674747486
-543.6936848861075
-1684.6606406343712
-947.6748081718757
-2017.3558724574316
-1653.3713191002785
-1279.2051778135042
-1164.5815342995866
-1421.5815708718098
-1963.4296675277747
-783.1825684567063
-1776.626228910401
-1040.9527391042775
-2377.5952236671856
-1166.218410743187
-1120.3457298460703
-1792.3675264166836
-412.7480476660656
-1279.8146936613857
-1695.5022930875616
-1273.45432027741
-1486.8296980083924
-1021.3966819013581
-1635.444885800243
-1690.4089290877891
-2038.6527606789984
-1249.0954049045113
-1354.0179814163253
-1551.4925081215695
-1693.120289782837
-1394.4502269476047
-1619.6045199982368
-1846.3326235399973
-1017.7440734660903
-1805.9102518896
-2243.447069645841
-1377.574668647368
-1344.914224261783
-1032.5577250512094
-1051.7971372658392
-874.336626283478
-1757.9117982089842
-1998.3675693992736
-1645.8631431299766
-1755.7601366944884
-536.1938508727436
-1962.181982110737
-1373.1910101376366
-1186.724259167447
-1810.4598443358384
-618.5199883574898
-1137.643401263959
-1209.1218700420957
-1821.1723558554925
-1406.028049737829
-1353.387352575043
-883.3958726752873
-1640.458436874329
-1189.5429875279294
-999.3855176121818
-1958.1487620011337
-1751.4201948783073
-1454.635642076027
-2340.8325361054044
-1340.1781896289538
-1629.6569175154518
-858.7146512291488
-1846.1341492490649
-1326.99135609471
-1513.4634467756632
-1232.6185341765322
-1491.5338671049205
-1490.205141644014
-1670.0846188553433
-1522.6757600132717
-1522.7207718962245
-531.9032179385872
-1233.2822939920097
-956.1770125901304
-1358.076513979865
-1266.6908802822463
-1537.05591459907
-880.0591511085674
-943.8857276477366
-1490.724727031356
-1278.6518810009647
-2179.621732900417
-1342.4406752130617
-1693.3059033304414
-2158.995985646148
-685.771587519963
-1487.788019147893
-1875.725008421813
-1592.2750425777074
-1344.388768805836
-1121.28266036759
-721.218494536309
-895.9761793740336
-1799.9288014768242
-1881.5191278819118
-866.617490825949
-1345.3365796955404
-1866.8138426404953
-1222.6273955913794
-1366.0177340558307
-1495.1608595956027
-13.945573774762472
-844.1964024688242
-460.35830087225787
-1082.1585388167582
-1430.3980406813753
-1606.4504602669656
-1740.271748906099
-821.6355288649745
-442.92655593984335
-457.25972619629624
-1160.2633167999409
-969.4638618835002
-1001.6800102222725
-927.8068333517983
-766.7757468915644
-679.0161209788555
26.109745296881215
-969.3779953857496
-578.0355249947971
-1661.1450138587315
830.8909469254186
-1031.393375636391
-591.3754080636787
-1594.584410677268
-305.2849268798936
-217.5071609053704
-1549.5661926605842
-603.7881165964249
-771.1193624714609
-1229.6130825787131
-1362.1133457096134
-817.8847047457701
-1165.0123822126554
-1555.668936487454
-763.0837671118029
-1175.1885775313121
-954.8706668762535
-736.4471239375534
-1395.206603702572
-867.1443550891313
-840.6570182053225
-1409.6952175274052
-1535.7546482087844
-751.5517328975625
-1316.9577341655402
-1921.116472442595
-966.8677791436094
-1016.8614692863858
-1251.8998750538992
-1098.4955596111845
-1454.0837898722862
-1377.1009773801616
-1782.8242266618138
-1144.0881885726847
-1061.1197533176658
-1179.4581020627481
-1343.4872471440806
-2050.544848508014
-1870.551657923132
-1223.684779193897
-870.451276826564
-1092.5476273407533
-465.4872621461896
-1910.135369157444
-834.5935009253835
-988.9599758765164
-943.169827398778
-2150.2729641186675
-2043.347235475211
-1914.7282697050941
-1608.6113810431334
-1527.8105409688612
-1499.7458527184492
-1559.8977064730545
-2022.8254908012987
-1340.7898144576345
-1632.2899881559763
-1705.6214196682643
-2329.413189615724
-1597.1849857854713
-1443.9771237514685
-1335.6038459590497
-1567.2663866123914
-928.592813703206
-925.4222482684636
-1766.4789036913028
-2163.771274021565
-1187.7564633601676
-1687.669072545911
-1529.6597378271108
-922.2831615755413
-769.888080007837
-611.9985587322154
-1885.2896891210153
-1451.0602148405426
-2097.3955639528754
-3176.8085878688294
-1394.77664829379
-1445.1813701845497
-1672.7491742780364
-974.6406610308196
-1709.2181279506044
-1230.3489093473472
-1914.4036600730722
-1279.3353180637655
-1344.1036675142634
-1670.8520129631486
-1206.134723349286
-1145.9459871200538
-1671.2161757298954
-1301.8444693330625
-1051.1850254357273
-1671.208761678256
-1342.9606021017285
-1521.7672642005991
-1090.7394400499247
-1240.0307822629807
-1698.6220097619205
-1386.0803587486141
-1170.1595591689468
-1939.3332385343126
-1886.2925815035867
-1459.5396476670473
-1841.4409861639929
-2064.687122333815
-840.9079063401055
-1140.281024363457
-1290.1961193248362
-1579.8733576856325
-2140.8787765211905
-1862.1664846617987
-1640.6537516666758
-1458.1503422926248
-1145.2523287993502
-1420.8250115393928
-994.6082859146402
-1379.1079037059108
-1377.5265583006226
-1237.210972359646
-1219.6593644741188
-750.6953722963705
-1421.938477167724
-1544.7891504175266
-934.2534024550807
-1391.28621061938
-1213.1527338013466
-1741.8813874829361
-1349.1659726216565
-1456.5362381765333
-1190.0769148460035
-1474.8227201173033
-1747.653786879786
-1618.828721380392
-786.0251150918979
-1769.4640901420582
-1524.2058219523449
-1700.3774862375196
-1404.8085873604023
-1635.7038421369475
-1358.337711297097
-1369.1287041763396
-1476.9204943894943
-1520.3063562472244
-1400.9810102083552
-970.0374352388325
-1551.8480645303355
-1854.1987703260959
-1624.0013077023932
-1682.3644343804158
-1524.344684064324
-1758.2017133296636
-1365.0711473883482
-1409.744578167419
-1258.0578398263108
-1317.2618677855999
-1390.3460006865616
-2011.456706947303
-1558.1320571510757
-1213.5568009110514
-1099.562335413733
-1754.034795097675
-1493.3879656281429
-1554.8667430885457
-1212.6082021529744
-836.1113558305602
-1002.109136594589
-1438.0002121353766
-1543.3111061263191
-1173.2268277095686
-1148.1694580898602
-1334.6978518210813
-819.8297201069112
-1051.1293373970582
-1678.8834132170803
-1391.054495339325
-476.4521022094763
-1643.8198012314142
-1453.357357405107
-1060.055203511491
-1436.2454618024165
-1690.8850816369293
-1424.3539763933024
-1307.4412178257849
-1345.6140543700453
-1864.1304989995795
-1481.5039534027815
-1193.5826307237767
-9.626859427354162
-1731.7738634360321
-1512.6965396148814
-1668.6438454879215
